text,label
"@KSASociety هو لايتروش ولايملى مسابحة وبيوفر ربع استهلاك ابناء المملكة اذا مو اكثر جعله للخياس هالوسخ Nov 12, 2016",disgust
"#اعترف_بشي_بخاطرك اعترف انها حامت تسبدي من النامس 😡 May 07, 2017",disgust
"رغم هلاليتي إلا انها موال العروس والعروسة ومدري وشو محومتن تسبدي May 04, 2017",disgust
"@9Khaled5 يادبل تسبدي يا هالعينات May 03, 2017",disgust
"@KhaledAlSaqaby @3abbosh يعععع ياتسبدي والله من الوسخه بكم Aug 13, 2017",disgust
"@AmaniAAJ @AljoufTourGuide عاد الصدز تدبلين التسبد 🙄 Oct 31, 2017",disgust
"راجعة إذا انتهى شعوري بالنفور والاشمئزاز May 10, 2017",disgust
"يوما بعد يوم يزيد اشمئزازي من الاغاني والموسيقى الخليجية .. Oct 18, 2017",disgust
"اسوء مافي الحياه ولد مافيه رجوله أبداً هذا الشيء يستفزني..ويثير اشمئزازي. Feb 01, 2017",disgust
"@saleh_sg97 @tariq_man_ مره ياخي غثيثين بطرش منهم كومه دراما و سلبيه ولازم يزعجونا معهم May 19, 2017",disgust
"@jawwy عاد مالقيتو ألا ذا البايخه اللي تسبب الإستفراغ تكرمون.عشان تحطونها تسوي دعايه Apr 05, 2017",disgust
"أشك ان اخواني وأصحابهم خنازير…غرفتهم اللي يلعبون فيها بليستيشن اكيد لحيوانات ماهي لأوادم…معقول احد يقدر يعيش في الوساخة ذي؟؟ May 06, 2017",disgust
"والله مو قوة ان يكون لسانك وسخ وقذر هذا دليل ضغطك واحتباسك الحراري ياصغيري Jan 22, 2017",disgust
"@nadia_almobark مجتمع قذر May 18, 2017",disgust
"@waleedalfarraj انت جزمه قذره وعقليتك دنيئه ! Dec 13, 2016",disgust
"@9_m_15 @YSalfaisal @iiibdrsattam المشكلة مخك التنكة واللي براسه قذارة بيكون قذر بمستشفى او مسجد Dec 01, 2016",disgust
"استقصاد واضح قناة قذرة يديرها مجموعة من المتعصبين https://t.co/HOZ2fwC1P2 Jan 27, 2017 ",disgust
"@i6shi فعلا تغريدة قذرة ويستحق الغاء المتابعة Mar 09, 2017",disgust
"كيف يتلفظ كذا قدام طفل فعلا قذر ومايستحق يكون عنده ابناء #تعنيف_طفل_بسلاسل Jul 28, 2016",disgust
"خلف كل قناع جميل شخصية ( قذرة ) ☕️ May 05, 2017",disgust
"الخبيث وسيم يوسف يستقوي بالسلطه على متصل .. اسلوب تخويف الناس بالسلطه من اقذر الاساليب وارخصها https://t.co/AfJTf6A7cb May 18, 2017",disgust
"ما اقذر من التغريدة الا المنشن https://t.co/BNjS0F3cri Feb 02, 2017",disgust
"ابتعد عني، تفوح منك رائحة عقل قذرة. Mar 10, 2017 ",disgust
"#عائشه_العتيبي مع احترامي الشديد حمار وابن ستين حمار من كان يتابعها ويسوي له رتويت بعد واضح من اسلوبه وسخ وقذر Sep 13, 2017",disgust
"في كل الأحوال لا تتعرفين على اصدقاء عن طريق الترقيم، هالطريقة غالبا تجيب أقذر العقول، الاصدقاء الكويسين تحصلينهم بتويتر Feb 08, 2017",disgust
"@lyhalana3 سمعتي اللي بالمقطع شيقول ؟؟ وقح .. تفكيرهم دايم قذر ومنحط .. Oct 23, 2017",disgust
"مذيع قذرر #جمهور_الاتحاد_يقاطع_اكشن_يادوري Dec 15, 2015",disgust
"@_z45_ @mune90a @m7mdjx الخنزير نجس علّة تحريمه انه كائن قذر يتغذى على الفضلات والروث .. هاتي السؤال الي بعدو Sep 16, 2017",disgust
"@lady_mun واللي تاكل لبانه وترميها قمة القذارة مره لصقت بتنورتي بغت تجيها دعوات بس مسكت نفسي Oct 31, 2016",disgust
"@9_m_15 @YSalfaisal @iiibdrsattam المشكلة مخك التنكة واللي براسه قذارة بيكون قذر بمستشفى او مسجد Dec 01, 2016",disgust
"هذا الانسان وصل لاخر مراحل القذارة https://t.co/TaR4eN3bVE Sep 23, 2017",disgust
"@7aliimah والله الجيل التالي كله درباوي 😷😷😷 قمة القذارة و والوصاخه ويرسخها فيهم مسلسل شباب البومب !!!! May 20, 2017",disgust
"كمية القذارة في المكان لفتت إنتباهي أكثر من السرقة https://t.co/TdezNsXI60 Jan 06, 2017",disgust
"@ahmad_1430cc محد ماكلهم عفن 😷 May 01, 2017",disgust
"@A822822A ايه فعلا هذا علاجكم تاكلون تراب ...ااااابو روسكم العفنه 😷 May 13, 2017",disgust
"@ensanh_h @sultanv_24 لاعت تسبدي من ظفرك ههههههههههههههههههههههههههههههههه May 16, 2017",disgust
"💩💩😷💩💩😷💩💩 https://t.co/mykmWH3zgh Jan 23, 2017",disgust
"@abrat123 حتى البنات ، و هي تهد الصحه و تقلب الشكل و ريحه الفم خيااااس May 18, 2017",disgust
"ناهيك عن الأصدقاء الي ولا واحد كان موافق لهذا الزواج عدا أقلية تنعد عن الأصابع ، الجميل في الموضوع ان الموضوع هذا كشف لي عقليات زبالة كثييير Sep 22, 2017",disgust
"@moozah45 @Mesho002012 @20ko_ @CitronYumi @Shrqia__girlمابيه هو فوايده وعوه😷 Mar 05, 2017",disgust
"@AL__Faa كل انواع الغيرة الي يستخدمونها العرب غيرة غبية وتجيب القرف والطراش وكل واحد يقعد يفلم على الثاني أنه غيران ويقعد يتصنع ويتغلى Sep 25, 2017",disgust
"@syed_al3arab الله يخسها كانت تحسب انها بتعيشنا قصة جميلة وفي الاخير جابت لنا الطراش Nov 02, 2017",disgust
"#اميره_العباس_باعت_ذمتها شيء قبيح جدا إنكار مأساة الغير لكونك لا تعاني منها والأبشع ان كان غرضك نيل حظوة عند مجتمع او فرد، قمة الانحطاط Mar 01, 2017",disgust
"@a7ma_212 كل ما حولنا بشع للغاية ،، حان الوقت للتغير .. Aug 28, 2017",disgust
"@anoudjuhani صادقة، ردها هذا أشعرني بالتقزز Apr 24, 2017",disgust
"أتقزز من الرجل الذي يظن انه يستطيع تملك اي امرأة بالمال، وأتقزز من المرأة التي يتملكها اي رجل بالمال.. Apr 24, 2017",disgust
"@munee82_ بعد ما شفت اقدام راقصات البالية صرت اتقزز من هالفن كله Feb 14, 2017",disgust
"@ali305539 ماتتقرف من نفسك وانت هذا اسلوبك بالكلام عيب والله Aug 07, 2016",disgust
"والله يافي بعض الناس تقرفك من كثر مزايدتها على الخلق ياااااااوك Apr 09, 2017",disgust
" ! Oct 24, 2017 
#ملاك_الحسيني_تتاجر_بالبشر ماقد تابعتها ولا اتابع من البيعات ابدا اشوف مقاطعهم بصدفه اتقرف منهم كيف تابعونهم:) !!! Oct 24, 2017",disgust
"@ziyaaaz ياخي تقرفني كلمة غيرة .. حرفياً تقرفني Sep 18, 2017",disgust
"@CelebsArabic الله يقرفك 😷😷😷 Apr 15, 2017",disgust
"فيني لوعة كبد من الحياه مدري ابي حياه جديده مافيها اختبارات:). Jan 14, 2017",disgust
"@moozah45 @Mesho002012 @20ko_ @CitronYumi @Shrqia__girl لا يع القطران مستحيل احطه ريحته تلوع الجبد Mar 05, 2017",disgust
"#لاازم_تدري انه ترى مو ضروري تلبس على الموضة اذا كانت ماتناسب جسمك سمين وتلبس سكيني تلوع چبدنا بالزواويد لعييييييش 😷😤 Feb 17, 2017",disgust
"النطق يغثثثث ويمغصصص وغالووووووو اععععع https://t.co/mmOccnyUIr Apr 26, 2017",disgust
"@ibn___ @YouTube هذا الكائن يمغص بطني، لذا اي دقيقة اروح؟ Jan 24, 2017",disgust
"يمغصني الكلام الإيجابي المبالغ فيه لأن تأثيره سلبي اكثر من كونه ايجابي .. الحياة ليست ورديه Jan 26, 2017",disgust
"ثم ان هذا العالم الدرامي المليء بالمواضيع السخيفة والمطالب السامجة والتي تمغص الشخص يثير الاشمئزاز صباح الخير Sep 26, 2016",disgust
"مب شايله هم الا غثاثة ذاك الفريق اليوم يااااااوك جمهور حتى فرحته تغث May 04, 2017",disgust
"@__icode التاني تربيه وسخه Oct 19, 2017",disgust
" #سبب_يخليك_تكره_التويتر الاعلانات الوسخة Sep 20, 2016 ",disgust
"#زوج_يصالح_زوجته_بالمدرسه ووووووووع يلعنم حركتك البايخه ياشيخ😷 May 10, 2017",disgust
"@roroazotb3 وسخ وقرف وبشعات May 06, 2017",disgust
"نعنبو وجهها الوسخه https://t.co/Mjg8mGCNxP Apr 26, 2017",disgust
"مت اوسخ ما قدمته الرياضة السعودية المدعو عبدالله البرقان .. انجس من النجاسة ذاتها واستمر ف المنصب مواسم عديدة ! الحمدلله اللي فضحه الله Mar 20, 2017",disgust
"سبحان الله كل محبين كريستيانو اسلوبهم واحد ودايم ألفاظهم وسخه Jan 01, 2017",disgust
"@ashwaqqul يا سلام عشاني سالت صرت قليلة ادب انتي ردّك لحاله وسخ بكثير Jan 12, 2017",disgust
"@__3J___ 🙂💔بعذرك اوسخ شي الي يتحرش بطفل Oct 08, 2017",disgust
"@dalaaalmoufti @mesh123123123 عفاااانة وقررررف يععععع فين النظافة من الاسلام؟؟ May 04, 2017",disgust
"@HashKSA المصيبه ان المبتعث الوسخ راعي الشقه اذا رجع لسعودية اقلق روسنا انا يوم كنت بامريكا وهو وسخ مايعرف ينظف نفسه Sep 10, 2017",disgust
"مهما كان الرجال جميل واشوف فيه هالوشوم أنقرف منه لاإرادياً ، ونفسه للبنت 🌚 . . https://t.co/Utxe3Aks0T Sep 06, 2017",disgust
"@Gh_al96 ووووع ووووع قرررف .. أنا اي حساب 🔞 على طوول بلووك Aug 02, 2017",disgust
"@Avicii0500 اللهه يقرررف ابليسسسسكك فتحته ومدري شسالفه لما اكلها احاول اقفل موراضي ورميت جوالي 💔💔 Aug 07, 2016",disgust
"@ifahzd غغغغثثثييااانن والركضه يعننني وييعع May 22, 2017",disgust
"@56alajmii السبب معروف ""💩"". Jul 11, 2017",disgust
"@aladb9 @a_alfaifii وطيب والي حفلة رابح صقر ومحمد عبده رماجد المهندس الى ان امتلأت الصالات ونفذت التذاكر اشباح 🤔 Feb 03, 2017 G21",sarcasm
"@nadiahnadoshah @nooly1989 @_Areej_ @Ahmadooovich مافي مجال للانكار هالشي موجود رغم وجود الدولة المدنية عشان ورث قال اهل القرى قال 😄 Feb 03, 2017 ",sarcasm
"@FAJM14 @no0ofe333 @sadoomallhp @momo503noon @roroazotb3 @AL__Faa اذا انت شايف نفسك تعربد بلندن غيرك يروح للعلم و التجارة 😏 Nov 02, 2016 ",sarcasm
"#النقاب_بدعة_ليست_من_الاسلام اها يعني الشيخ الالباني رحمه الله علماني 😕 https://t.co/8PdVw2kLic Feb 01, 2017",sarcasm
"@muhaalz بعضهم ينخدعون مثل واحد حمامة مسجد بعدماشاف فضح البنت والثاني مطوع هو اصلا مايبي يناسب من هالعايلة رايح بس عشان يقز بنتهم لانها حلوة Feb 02, 2017",sarcasm
"@zyad22291 حسستني ان سواقتكم توب وكل واحد فيكم يسقط ع الثاني وتتعاركون بالطريق حمدلله والشك😹 السعودية خذت مركز متقد… https://t.co/M31Aovb9a5 May 25, 2017",sarcasm
"@Fawaz_Alhajaj شدخل 😂😂 فيه علماء فطاحل مالهم علاقة بالموسيقى والاغاني وانتحروا ياغبي Oct 25, 201",sarcasm
"@Dr3li2 @amol1088 صاح 😹😹 كل هذا خوف يارخمة فاتح حساب عشان تسب وتقذف الصراخ على قدر الألم يالبزر سيصدر قرار… https://t.co/QNwemM1k3D May 10, 2017",sarcasm
"@zyad22291 الله يغربل ابليسك وييين والله لا جمال و لاعلم ولا حتى منطوق ودمه ثقيل 😄😄😆😤😤 May 08, 2017",sarcasm
"@yutrd_bmsgh33 @Khalejiatv @nasema33 @TamadorAlyami @loweyrm @RotanaMagzوسيتم اسقاط هالنظام البدعي المستحدث وسمعني صياحك Mar 06, 2017 ",sarcasm
"شر البلية مايضحك 😹 و عندنا بالسعودية يسكتون النساء ويدغدغون مشاعرهن بكلمة انتي ملكة عشان ماتطالب بحقوقها… https://t.co/iodoK74Av2 Nov 28, 2016",sarcasm
"#العريفي_بقطع_الي_انت_خابر محاضرة يلقيها امام درر 😦 ماذا لو ان قائل هذه البذائة و هالالفاظ الاباحية الخادشة للحياء شخص غير مستشيخ 😮 Mar 30, 2017",sarcasm
